iter	Logloss
659	0.03689247388
660	0.03688175049
661	0.03687147429
662	0.0368595374
663	0.03684793918
664	0.03684635718
665	0.03684049214
666	0.03683291483
667	0.03682372088
668	0.03681511706
669	0.03680924889
670	0.03678978622
671	0.03677866225
672	0.03677528186
673	0.03676484337
674	0.03675111396
675	0.03673687035
676	0.03672715957
677	0.03672004037
678	0.03671012438
679	0.03669939152
680	0.03669128992
681	0.03668593655
682	0.03667808042
683	0.03666364088
684	0.03665449863
685	0.03663802762
686	0.03662925371
687	0.03662100819
688	0.03661234345
689	0.03659512606
690	0.03658506899
691	0.03657636069
692	0.03657486347
693	0.03656629319
694	0.03655981252
695	0.03654998397
696	0.03654196923
697	0.03653902688
698	0.03652841695
699	0.03651299542
700	0.03651117748
701	0.03650775407
702	0.03649607605
703	0.03648590693
704	0.03647481255
705	0.03647202224
706	0.0364700415
707	0.03646547762
708	0.03645549364
709	0.03644992115
710	0.03644212704
711	0.03643804937
712	0.03642410549
713	0.03641332609
714	0.03640765188
715	0.03640014631
716	0.03638720627
717	0.0363844816
718	0.0363774978
719	0.03636764968
720	0.03635936782
721	0.03635780037
722	0.03634697344
723	0.0363358509
724	0.03632610776
725	0.03631714259
726	0.03630856409
727	0.0362964929
728	0.03628850263
729	0.03628214664
730	0.03627923865
731	0.03626309422
732	0.03625216492
733	0.03624384087
734	0.03623667381
735	0.03622553114
736	0.03621855536
737	0.03621018952
738	0.03620674571
739	0.03619546423
740	0.03618125738
741	0.03617381711
742	0.03615739913
743	0.03615530575
744	0.03614602561
745	0.03613718934
746	0.03613125949
747	0.0361206908
748	0.03611737943
749	0.03610630001
750	0.03610505089
751	0.03610193425
752	0.03608995805
753	0.03607708118
754	0.03606993092
755	0.03605806429
756	0.0360535346
757	0.03603779078
758	0.03602738467
759	0.03601328072
760	0.0360065496
761	0.03599829353
762	0.03599179108
763	0.0359760889
764	0.0359660009
765	0.0359574752
766	0.03594555755
767	0.03593118061
768	0.0359245812
769	0.03591636301
770	0.0359063715
771	0.03589747356
772	0.03589423045
773	0.03588123183
774	0.03587553597
775	0.03586953086
776	0.03586185915
777	0.03584870042
778	0.03584374221
779	0.035835169
780	0.03582339691
781	0.03581105535
782	0.03580334227
783	0.03579136006
784	0.03578921458
785	0.03578267761
786	0.03577195139
787	0.03575800097
788	0.03574898592
789	0.03574154128
790	0.03572908536
791	0.03571665958
792	0.03570783038
793	0.03569840236
794	0.03569036197
795	0.03568462708
796	0.03567577248
797	0.0356607761
798	0.03565376567
799	0.03564228966
800	0.03563732983
801	0.03563208346
802	0.03562690269
803	0.03561390748
804	0.03560874463
805	0.03560342034
806	0.0355930223
807	0.03558880719
808	0.03558476589
809	0.03557393495
810	0.03556563287
811	0.03556092679
812	0.03555394415
813	0.03555283316
814	0.03554455738
815	0.0355353363
816	0.03553083228
817	0.03552575669
818	0.03551360461
819	0.03550589941
820	0.03549604636
821	0.03549069385
822	0.03548596893
823	0.03547947947
824	0.03547211263
825	0.0354600469
826	0.03545258932
827	0.03543979437
828	0.0354298503
829	0.03542160493
830	0.03540758627
831	0.03540328767
832	0.03539363204
833	0.03538235142
834	0.03537211507
835	0.03536347309
836	0.03535718435
837	0.03534658689
838	0.0353361048
839	0.03533314223
840	0.03533028836
841	0.03532251172
842	0.03531191432
843	0.03529921399
844	0.03528662011
845	0.03527656006
846	0.03526871985
847	0.03526382198
848	0.03525236385
849	0.03524282
850	0.03523936059
851	0.03523125964
852	0.03521719874
853	0.03520647934
854	0.03520073513
855	0.03519166677
856	0.03517670591
857	0.03516523573
858	0.03515755443
859	0.03514690935
860	0.03513640989
861	0.03512387384
862	0.03511438695
863	0.03510945811
864	0.03510354192
865	0.03509077325
866	0.0350863383
867	0.03508210971
868	0.03507326146
869	0.03506377801
870	0.0350625227
871	0.03505371887
872	0.0350430182
873	0.03503340799
874	0.03502908482
875	0.03501998691
876	0.03501079468
877	0.03499697659
878	0.03498655613
879	0.0349798719
880	0.03496746038
881	0.03496364319
882	0.03495486623
883	0.03494774577
884	0.03494181254
885	0.0349391096
886	0.03493602154
887	0.03492867386
888	0.03492726242
889	0.03491800765
890	0.03490680714
891	0.03489824803
892	0.03489184717
893	0.0348871158
894	0.0348763903
895	0.03486851217
896	0.03486673238
897	0.03485798151
898	0.03485020683
899	0.03484049556
900	0.03483117688
901	0.03481862494
902	0.03480877665
903	0.03480261107
904	0.03479048978
905	0.03477658033
906	0.03476411341
907	0.03475732348
908	0.03474687958
909	0.03473656901
910	0.03473227526
911	0.03472343872
912	0.0347106904
913	0.03469972446
914	0.03469107787
915	0.03468586823
916	0.03467505641
917	0.03467034622
918	0.03466445803
919	0.03465029283
920	0.0346433468
921	0.03463528591
922	0.0346320252
923	0.03462982934
924	0.0346184633
925	0.03460743673
926	0.03459532003
927	0.0345839966
928	0.03457415856
929	0.03456592062
930	0.03455654417
931	0.03454943846
932	0.03454012946
933	0.03453138116
934	0.0345269278
935	0.03452259337
936	0.03452167493
937	0.03451643813
938	0.034505317
939	0.03449530304
940	0.0344920517
941	0.03448757208
942	0.03447908423
943	0.03446750513
944	0.03446496959
945	0.0344633304
946	0.0344601518
947	0.03445273675
948	0.03444243499
949	0.03444024999
950	0.03443187118
951	0.03442248337
952	0.03441663275
953	0.03440537012
954	0.03439752475
955	0.03438589763
956	0.03437857658
957	0.03437015448
958	0.0343614
959	0.03435009882
960	0.03434138205
961	0.03433462561
962	0.03432928069
963	0.0343243426
964	0.03431703917
965	0.03431165054
966	0.03429773941
967	0.03429163139
968	0.03427666374
969	0.03426804383
970	0.03425633077
971	0.03424849926
972	0.03424007059
973	0.03423547581
974	0.03423266591
975	0.03422844618
976	0.03422028378
977	0.03421488275
978	0.03420942931
979	0.03419697391
980	0.03418904856
981	0.03418389765
982	0.03417361403
983	0.03416430009
984	0.03415601556
985	0.03414888081
986	0.0341381337
987	0.03412871826
988	0.0341174106
989	0.03410416903
990	0.03409297607
991	0.03408151801
992	0.03407444269
993	0.03407108922
994	0.03406216184
995	0.03405100749
996	0.03404245676
997	0.03403819781
998	0.03402819581
999	0.03401884174
